text,language
Iníru,cebuano
anyo,tagalog
pangako,tagalog
lanahan,cebuano
mangyari'y,tagalog
mag-ukyabit,tagalog
magputo,tagalog
kuyogon,cebuano
panghalalan,tagalog
kabatuhang ligaw,tagalog
kutsilyu,cebuano
batóbalaníon,hiligaynon
pukaw,tagalog
ibayle,tagalog
ipundar,tagalog
kasaya,cebuano
ikalamang,tagalog
pamumugang,tagalog
as,ilocano
diverge,ilocano
batong,cebuano
mapamaraan,tagalog
tiisin,tagalog
bumba,cebuano
iskorer,tagalog
yarn,ilocano
nagpapatotoo,tagalog
láwang,cebuano
paluphu,cebuano
zero,ilocano
pangungunot ng noo,tagalog
bahù,cebuano
dili katuboan,cebuano
climax,ilocano
pagpipingki,tagalog
gradwal,tagalog
magdaan,tagalog
hinébra,hiligaynon
prinsesa,tagalog
omelet,tagalog
pigeon,ilocano
patuluin,tagalog
kabalaka,cebuano
silî,hiligaynon
puritano,tagalog
súguk,cebuano
place,ilocano
pamulong,cebuano
panunumbat,tagalog
magburubot,tagalog
katsa,cebuano
himì,cebuano
sulti sa kaugalingon,cebuano
pagkawing-kawingin,tagalog
naranghita,tagalog
púlak,cebuano
tinadtad ng karne,tagalog
uprisar,cebuano
irihis,cebuano
pang-aginaldo,tagalog
magtaglay,tagalog
Mister,tagalog
di-matataya,tagalog
sakob,tagalog
nagpapahayag,tagalog
effective,ilocano
pagkahaom,cebuano
lambid,cebuano
conference,ilocano
rúpak,hiligaynon
aligin,tagalog
kalamunding,tagalog
pagkakalapit,tagalog
grasyas,tagalog
asparagus,tagalog
mailagay,tagalog
agúhù,cebuano
simuno,tagalog
dalan ilalom sa yuta,cebuano
gikabalak-an,cebuano
kahoy,tagalog
sigurado,cebuano
Hudiyo,tagalog
nasa loob,tagalog
tupian,tagalog
tagalimpya,tagalog
bukiskis,cebuano
mag-aawat,cebuano
dispalkador,tagalog
dimalas,cebuano
pag-aanak,tagalog
lapris,cebuano
tuplas,cebuano
rámbing,hiligaynon
pagtatanong,tagalog
nagpangidlap,cebuano
esplotahin,tagalog
talikwas,tagalog
magplano,tagalog
preno,cebuano
pagkatanga,cebuano
galingan,cebuano
tan-aw,cebuano
kumparsa,cebuano
"paríhas, paríhu",cebuano
pauliting kabisa,tagalog
damba,cebuano
sintak,cebuano
Bisaya,tagalog
malutas,tagalog
saleswoman,ilocano
háwà,hiligaynon
kulud,cebuano
pidpid,tagalog
panyulito,tagalog
hasap,tagalog
hudiyákà,cebuano
tigáan,cebuano
kidnap,ilocano
paghabol,tagalog
ang pagmana,cebuano
konstelasyon,tagalog
magtornilyo,tagalog
buringut,cebuano
bundatin,tagalog
pagsusog,tagalog
diyosa,tagalog
silot,cebuano
dipásit,cebuano
angal,tagalog
barumbado,tagalog
kanila,tagalog
ang sunod,cebuano
mapapirmahan,tagalog
insidente,tagalog
gunggung,cebuano
intru,cebuano
dagitab galbanhin,tagalog
mabilis,cebuano
ihatid,tagalog
magparatang,tagalog
ringángha,hiligaynon
ikuwan,tagalog
dominion,ilocano
radyasyon,tagalog
air,ilocano
manunubos,cebuano
basanlutin,tagalog
pataasin,tagalog
makabulos,tagalog
mabuhok,tagalog
mag-usig,tagalog
bánsag,hiligaynon
mainom,tagalog
iksemsiyon,tagalog
hábà,cebuano
húngit,hiligaynon
pasalig,cebuano
hilam,tagalog
eskupidor,tagalog
laslas,tagalog
ma-ánun,cebuano
homóy-hómoy,hiligaynon
honey,ilocano
típù,cebuano
balikas,cebuano
duguong hitabo,cebuano
garapáhan,hiligaynon
pagsala-salahin,tagalog
porma,cebuano
tanner,ilocano
magwahil,tagalog
ulugnan,cebuano
pigingin,tagalog
pagkamasusi,tagalog
utang-útang,cebuano
pumayupoy,tagalog
ripe,ilocano
kaanindot,cebuano
síkma,hiligaynon
apalit,tagalog
tuktok,tagalog
babaran,tagalog
súpas,hiligaynon
himúgo,hiligaynon
batis,tagalog
dipiktu,cebuano
pahid,cebuano
gilayon,cebuano
pamamahayag,tagalog
patirik,tagalog
gisiin,tagalog
iskribyente,tagalog
itikom,tagalog
hilam,cebuano
bulúngan,cebuano
abyan,cebuano
taong-lansangan,tagalog
dinha,cebuano
díkit,cebuano
adolesens,tagalog
masayon,cebuano
paksa sa/ng pagtatalo,tagalog
tela,tagalog
pambukid,tagalog
láuy,cebuano
emigrasyon,tagalog
din,tagalog
bantulinaw,cebuano
paghiluna,cebuano
magkaganito,tagalog
mang-iwan,tagalog
pinagdahunan,tagalog
gibalitang,cebuano
umay,tagalog
waló,hiligaynon
maghagilap,tagalog
kinahapunan,tagalog
disembark,ilocano
taong masigasig,tagalog
paging,ilocano
katun-an,cebuano
ugaling-alipin,tagalog
pandung,cebuano
súlpò,hiligaynon
pagbadlong,cebuano
masiyar,cebuano
umusap,tagalog
luag,cebuano
laguk,cebuano
ilut,cebuano
píking,cebuano
tudluk,cebuano
mag-odit,tagalog
singgit,cebuano
klinika,cebuano
bayas,tagalog
billboard,ilocano
apatan,tagalog
sa tungatunga dnigilt tunga ng gabii,cebuano
ping-ot,cebuano
ipon,cebuano
gúphal,hiligaynon
gutô,hiligaynon
lugak,cebuano
haníti,cebuano
sagíbu,cebuano
kapitan,tagalog
magbulsa,tagalog
pagligutgot,cebuano
tagipos,tagalog
ulúpdon,hiligaynon
hulsil,cebuano
pár,cebuano
dúlun,cebuano
sulod sa,cebuano
labis,tagalog
empleyo,tagalog
grápa,cebuano
ihaw-as,cebuano
parisan,cebuano
panggalab,cebuano
mabalakid,tagalog
bukatut,cebuano
magmatwid,tagalog
bílo,hiligaynon
harianon,cebuano
garís,hiligaynon
dilútu,cebuano
balangkatin,tagalog
sinalayó,hiligaynon
namuti,cebuano
makaganyak,tagalog
kanayun,cebuano
pagsamok,cebuano
kastanyas,tagalog
sa ingon niini,cebuano
tangkihud,cebuano
biyakin,tagalog
dagdag,tagalog
kulismut,cebuano
chicken,ilocano
wát,cebuano
sultihay,cebuano
panum-duman,cebuano
makaayo,cebuano
sagakád,hiligaynon
watakwatak,cebuano
pagdidestino,tagalog
manunubok,tagalog
tamburábuy,cebuano
búy,cebuano
binag-ong butang,cebuano
hilis,tagalog
bugsay,cebuano
huptan,cebuano
asento,tagalog
asarulin,tagalog
maghersisyo,tagalog
paglukot,cebuano
parabola,cebuano
pruyiktu,cebuano
padalus-dalos,tagalog
súmpit,hiligaynon
sókmà,hiligaynon
stand,ilocano
narrate,ilocano
kortesa,tagalog
itaas,tagalog
lamuy,cebuano
abusera,tagalog
lúbid,cebuano
pagyatak,cebuano
santik,cebuano
sebo,cebuano
baba sa atay,cebuano
dosena,tagalog
lawing,tagalog
dimig,tagalog
pagkatuto,tagalog
bisyo,tagalog
gónggong,hiligaynon
tan-aw,cebuano
bingíg,hiligaynon
litiral,cebuano
setenta,cebuano
salintuud,cebuano
koro,tagalog
ipakilala,tagalog
tinaw,cebuano
magtimbang,tagalog
jew,ilocano
sa pamamagitan ng,tagalog
mag-agawan,tagalog
nuwes de nogal,tagalog
iabot,tagalog
katitir,cebuano
purchase,ilocano
kinikilala,tagalog
november,ilocano
may-kabal,tagalog
tapsak,tagalog
may-kakayahan,tagalog
kasuko,cebuano
kasagwaan,tagalog
boarding house,ilocano
kamrut,cebuano
"kulumbitay, kulumbítay",cebuano
relíkya,hiligaynon
ngalab,cebuano
barkílyo,hiligaynon
"bungulan, bungúlan",cebuano
bulutungga,tagalog
kuyaw,cebuano
gapnud,cebuano
imbus,cebuano
kabubut-on sa Diyos,cebuano
dili malantugi,cebuano
sibat,cebuano
tighik,cebuano
paglantad,tagalog
kimi,tagalog
kunkun,cebuano
kanal,cebuano
malarawan,tagalog
glú,cebuano
pangag,cebuano
baga,tagalog
lumikot,tagalog
sulúlhan,hiligaynon
singpì,cebuano
mapansin,tagalog
against,ilocano
ningas,tagalog
pohas,tagalog
wala,cebuano
magpakumusta,tagalog
piliunon,cebuano
kalabasa,tagalog
lugdang,cebuano
pagsiklabin,tagalog
sáklot,hiligaynon
durian,tagalog
"hamíli, hamilí",hiligaynon
dáig,cebuano
sagámsam,hiligaynon
asúkar,cebuano
pabangisin,tagalog
pagkapatapon,tagalog
magkapulong,tagalog
pintal,tagalog
dalagita,cebuano
kustum,cebuano
panaway,cebuano
may katapusan,cebuano
hagúrub,cebuano
bayanan,cebuano
bulagaw,cebuano
sisig,cebuano
hángin,hiligaynon
katunggakan,tagalog
saláma,hiligaynon
sapo,tagalog
limpal,tagalog
lukutin,tagalog
pagpalagpot,cebuano
síntò,hiligaynon
taliman,tagalog
bagoneta,tagalog
úlup,cebuano
bulílis,cebuano
halap,cebuano
sumaliksik,tagalog
busa,cebuano
lipaghà,cebuano
wágkos,hiligaynon
balidarasigin,tagalog
timbog,tagalog
sirbyenta,tagalog
merkansia,tagalog
paggalang,cebuano
liyo,tagalog
sigbo,tagalog
magdadarag,tagalog
haswà,cebuano
listun,cebuano
kawbuy,cebuano
ilin-ílin,cebuano
latundan,tagalog
magasgasan,tagalog
donor,tagalog
kababawan,tagalog
tear,ilocano
magsigarilyo,tagalog
kumunidad,tagalog
banitlung,cebuano
kataw-anan,cebuano
umigkas,tagalog
piyer,cebuano
plus,ilocano
eskeleto,cebuano
alangísig,cebuano
wist,cebuano
biktimahin,tagalog
garáhe,hiligaynon
ship,ilocano
malimbang,tagalog
kumpas,tagalog
úgtom,hiligaynon
silstuk,cebuano
yuta,cebuano
masupok,tagalog
impurmǎl,cebuano
tigpagawal,cebuano
kulang,cebuano
idalanging mapahamak,tagalog
tala,cebuano
parmasya,cebuano
salangkúgi,hiligaynon
pilantropo,tagalog
samyo,tagalog
karitil,cebuano
muning,tagalog
ulahi,cebuano
disidihin,tagalog
híkay,hiligaynon
kátir,cebuano
kompas,cebuano
tamud,cebuano
lingay,tagalog
treaty,ilocano
gimbalin,tagalog
nagmata,cebuano
matigil,tagalog
purward,cebuano
paggumon,tagalog
yúpis,cebuano
príhu,cebuano
bolabola,tagalog
háni,cebuano
kuntrasinyas,cebuano
sukdol,tagalog
unaccustomed,ilocano
lúbug,cebuano
sambitla,tagalog
sagi,tagalog
kakuyog,cebuano
mangimbulo,tagalog
habol,tagalog
túsik,cebuano
budburan,tagalog
tukù,cebuano
al-al,cebuano
alagad,cebuano
ang kalapdon,cebuano
anlalawa,tagalog
ipapatente,tagalog
hero,ilocano
paghidalian,cebuano
strikto,cebuano
sakris,cebuano
magkatunggali,tagalog
karit,tagalog
lipi,tagalog
"batiri, batiríya",cebuano
si,cebuano
Panalapiang Internasyonal,tagalog
kalatnan,cebuano
ilagà,cebuano
pagbalaka,cebuano
naglalagablab,tagalog
ugpas,cebuano
sansan,tagalog
abyirtu,cebuano
may-sakit,tagalog
masigawin,tagalog
bagay,tagalog
di kasulti,cebuano
grapopono,tagalog
kalamigan ng loob,tagalog
tabla,tagalog
pampatubig,tagalog
dosenahin,tagalog
drismíking,cebuano
hangtod sa,cebuano
hipokondriyak,tagalog
tsíkin,cebuano
esperyensahin,tagalog
dúy,cebuano
suntukin,tagalog
diskubre,cebuano
sanhi,tagalog
pangunang uri,tagalog
nagdadalang-tao,tagalog
bungkut,cebuano
maitaboy,tagalog
pagpaminaw,cebuano
pagsasarili,tagalog
pagkaaninaw,tagalog
mas dungganan,cebuano
pagpalo,tagalog
development,ilocano
pananggapan,tagalog
patapakin,tagalog
balakól,hiligaynon
ulang,cebuano
súub,cebuano
magsiya,tagalog
ribáha,cebuano
tulya,tagalog
siksik,tagalog
pag-aawas,tagalog
gimáw,hiligaynon
nagngangalit,tagalog
asignasyon,tagalog
paminawa,cebuano
pagkamasuwayin,tagalog
taligátus,cebuano
pagtingin,tagalog
reptile,tagalog
pagkatuwa,tagalog
hum,ilocano
ukagán,hiligaynon
magpatigil-tigil,tagalog
bakód,hiligaynon
paghuni,tagalog
hák-um,hiligaynon
samít,hiligaynon
simsim,cebuano
resepsiyon,tagalog
pukaw,cebuano
sílaba,hiligaynon
magpapanatag ng loob,tagalog
"hisálo, hisálok",hiligaynon
magbuburda,tagalog
platítu,cebuano
pinsing,cebuano
trumpíta,cebuano
kuwitib,tagalog
sakbit,cebuano
kíng,cebuano
administradur,cebuano
tribunal,cebuano
iya,cebuano
labatiba,cebuano
mahulgaon,cebuano
masisi,tagalog
kapitbansa,tagalog
pag-isod,tagalog
lapirot,tagalog
iya,cebuano
bolero,tagalog
managot,tagalog
masamyo,tagalog
baraks,tagalog
pakita,cebuano
matiklop,tagalog
bakól,hiligaynon
tikayhang,cebuano
labu-labo,tagalog
sintido-kumun,tagalog
barnís,hiligaynon
mamamakya,tagalog
in-grátu,cebuano
subón,hiligaynon
pagtarang,tagalog
sípit,cebuano
karaniwang tao,tagalog
pagaw,cebuano
manugal,tagalog
súlung,cebuano
kiang,cebuano
suspi,cebuano
kadína,cebuano
dump,ilocano
patnig,tagalog
astronomo,tagalog
pagtukmod,cebuano
gihulga,cebuano
pulisiya,cebuano
magtagpo,tagalog
purok,cebuano
mapatali,tagalog
linugaw,tagalog
rough,ilocano
mamilit,tagalog
sindúgò,hiligaynon
"tutul, tútul",cebuano
duyan,tagalog
supot,cebuano
solosimána,hiligaynon
pasinsiya,cebuano
saserdóte,hiligaynon
sinyorita,tagalog
myself,ilocano
istorbuhin,tagalog
Help,english
bátin,cebuano
batakán,hiligaynon
ugut,cebuano
paglakaw,cebuano
luwas,cebuano
pagkagambala,tagalog
ubog,cebuano
makaumay,tagalog
pagpanon,cebuano
sa puhunan,tagalog
suktunon,cebuano
tumpì,cebuano
pagsakmit,cebuano
mag-abaniko,tagalog
"kabugasun, kabugwasun",cebuano
padyak,tagalog
sinaligan,cebuano
heneral,tagalog
sirkero,tagalog
lampíngas,cebuano
paleta,tagalog
"dipara, diparal, diparar",cebuano
pagkinahanglan,cebuano
malibag,tagalog
siya,cebuano
luha,tagalog
anino,cebuano
sidsid,cebuano
aghad,cebuano
bumunga,tagalog
tinuboy,cebuano
pagbubunto,tagalog
bumitiw,tagalog
itaon,tagalog
magamit,cebuano
walang-asikaso,tagalog
durog,tagalog
habay,cebuano
maligtas,tagalog
album,cebuano
magpadausdos,tagalog
tukámud,cebuano
mas bati,cebuano
pagbabalat sa aklat/libro,tagalog
mamiloto,tagalog
agi,cebuano
sagip-ut,cebuano
magtitina,cebuano
matabi,cebuano
umus-os,tagalog
pagkalunod,tagalog
manilo,tagalog
eklipse,cebuano
buhanginan,tagalog
katidral,cebuano
ensayuhin,tagalog
buylu,cebuano
batinggílan,hiligaynon
ubasan,tagalog
bibinga,tagalog
kagagamit,tagalog
balaod,cebuano
ekuwador,tagalog
manaltik,tagalog
barakong baboy,tagalog
pag-iwas,tagalog
gawad,tagalog
pagpapahinga,tagalog
handumanan,cebuano
pagkukunyapit,tagalog
pagsasapa,tagalog
kaalipinan,tagalog
pasibog,cebuano
galî,hiligaynon
sandaigdigan,cebuano
mas bata,cebuano
inum og daghan,cebuano
langkay,cebuano
bukway,cebuano
masukuin,tagalog
pulitika,cebuano
kabot,cebuano
gútum,cebuano
bugsù,cebuano
tugyan,cebuano
kustorera,cebuano
magpambo,tagalog
ma-,cebuano
eskeletor,cebuano
sa gitna ng,tagalog
gumanda,tagalog
túkis,cebuano
"búdas diúru, pláta",cebuano
papa,tagalog
diha dayon,cebuano
kulaba,tagalog
ng,tagalog
mapahilata,tagalog
umisod,tagalog
wala tawga,cebuano
natutugma,tagalog
tiggagaano,tagalog
kitíkut,cebuano
daplin,cebuano
garíta,hiligaynon
uslub,cebuano
gihì,cebuano
shoe,ilocano
kapangakuan,tagalog
kukunan,tagalog
apyak,tagalog
bayé-báye,hiligaynon
lana,cebuano
paghayuma,tagalog
kabaraha,tagalog
paglustay,tagalog
kumbinasyun,cebuano
aspaltuhan,tagalog
magmamanok,tagalog
sungkod,cebuano
ikable,tagalog
kalsetin,tagalog
lagnatin,tagalog
iunsi,tagalog
kritikon,tagalog
gilaoman,cebuano
ika,tagalog
galamiton,cebuano
gansa,cebuano
dress,ilocano
maulanon,cebuano
hagnáya,hiligaynon
istanyo,tagalog
mamimigkas,tagalog
dahut,cebuano
matuhog,tagalog
pagpangutana,cebuano
pagpapatalsik,tagalog
pabor,cebuano
atatalu,cebuano
tower,ilocano
magsakdalan,tagalog
pay,cebuano
bulákwit,hiligaynon
mapigil,tagalog
kontahay,cebuano
maputi-puti,tagalog
ampáhan,cebuano
kuwartong-paupahan,tagalog
haling na haling,tagalog
kading,cebuano
áwuy,cebuano
labingwalo,tagalog
marsyal,tagalog
sámbit,hiligaynon
nestle,ilocano
mangulugi,tagalog
paghilahod,tagalog
sandaigdig,tagalog
pahayag,cebuano
dumirihi,tagalog
"bungiut, bungíut",cebuano
shame,ilocano
maalingasngas,tagalog
diay,cebuano
abot-isip,tagalog
alukin,tagalog
layat,cebuano
Selenyum,tagalog
malibog,tagalog
sambahay,tagalog
sôsô,hiligaynon
bandul,cebuano
samoke,cebuano
cattle,ilocano
tsíris,cebuano
bayugbayug,cebuano
sinsilyo,cebuano
káral,cebuano
Ay!,tagalog
husto,cebuano
ug-og,tagalog
hū́g,cebuano
tagbuhat plano,cebuano
pagpainguha,cebuano
buyon,tagalog
bigamya,tagalog
pakikibaka,tagalog
maayong buntag,cebuano
ulígyat,hiligaynon
ingkitar,cebuano
kuliksiyun,cebuano
libumbon,tagalog
augita,tagalog
sa sulod,cebuano
maluningning,tagalog
saltu,cebuano
yab-u,cebuano
sugaan,cebuano
ispesimen,tagalog
litaníya,cebuano
wala'y utlanan,cebuano
bilang na paulat,tagalog
palango,tagalog
nataran,cebuano
turutoy,cebuano
kulípì,cebuano
pagyurak sa katarungan,tagalog
lawitan,tagalog
aríya,cebuano
humana,cebuano
gamúsa,hiligaynon
salápi,cebuano
siya,cebuano
pala,cebuano
súbut,cebuano
tingkiri,cebuano
pákaw,cebuano
ingatang-yaman,tagalog
tuwak,cebuano
dat-ul,cebuano
tubong-nilugaw,tagalog
"tuhib, túhib",cebuano
kuridur,cebuano
zest,ilocano
hunlak,cebuano
bigtas,cebuano
hugáyaw,cebuano
maglalabanos,tagalog
di masaya,tagalog
úsà,cebuano
look,cebuano
úbug,cebuano
danglug,cebuano
ngisi,cebuano
kumalabog,tagalog
tagapangasiwa,tagalog
kapingahan,tagalog
pagsandig,cebuano
sídla,hiligaynon
suminga,tagalog
biga,tagalog
destino,tagalog
multibaytamins,cebuano
panaguri,tagalog
gratis,ilocano
"halung, hálung",cebuano
NPC,cebuano
kuntraryu,cebuano
paghiangay,cebuano
hanggaón,hiligaynon
magpautay-utay,tagalog
kapaguran,tagalog
magdagsaan,tagalog
pagaspas,tagalog
mag-isa,tagalog
soltera,tagalog
tsardying,cebuano
bangaw,tagalog
tispípar,cebuano
batalay,tagalog
sungko-langit,cebuano
"kúmus, kum-us",cebuano
kapareho,tagalog
pahimuot,cebuano
madinig,tagalog
limunáda,cebuano
salíp-ong,hiligaynon
mamugo,tagalog
pagpainit,cebuano
magpabantulot,tagalog
ulyap,cebuano
láyip,cebuano
magnate,ilocano
silabus,tagalog
bumuwis,tagalog
pagbakuna,cebuano
meteoric,ilocano
zoolohiya,cebuano
complete,ilocano
pumalsipika,tagalog
linamasan,cebuano
dugan,cebuano
pamumulahaw,tagalog
hagad,cebuano
urog,cebuano
pakikitrato,tagalog
matitiis,tagalog
pagkabagay,cebuano
talagsaon,cebuano
organ,ilocano
ilayo,cebuano
tabakero,tagalog
bangga,cebuano
masagap,tagalog
amágus,cebuano
vulgar,ilocano
suáni,hiligaynon
lumapirot,tagalog
inig-ig,cebuano
lusparon,cebuano
incomparable,ilocano
lukob,cebuano
sal-ut,cebuano
Asoge,tagalog
udók,hiligaynon
buntala,tagalog
bulkan,tagalog
manghawak,tagalog
úmuk pa-,cebuano
magkadagway,cebuano
paninikil,tagalog
katamaran,tagalog
masyáda,cebuano
hypocrite,ilocano
angat,tagalog
pansiper,tagalog
inum,cebuano
gáway,hiligaynon
"adlib, adlip",cebuano
hernia,ilocano
sustansiya,cebuano
halayo,cebuano
organist,ilocano
talibaan,tagalog
bitonisan,tagalog
Kabatáang Makabáyan,cebuano
daghang anib,cebuano
gádim,cebuano
alat,tagalog
rake,ilocano
ulus,cebuano
maipaliliwanag,tagalog
sabitan ng medalya,tagalog
mitapos,cebuano
kalyos,tagalog
malígas,cebuano
kini,cebuano
sangga,cebuano
magkaibang-magkaiba,tagalog
pindang,tagalog
dádi,cebuano
"pulas, púlas",cebuano
hangal-hangal,cebuano
bumalákal,hiligaynon
kaki,tagalog
pupitre,tagalog
ilalom,cebuano
itahip,tagalog
pusible,tagalog
mayabang,tagalog
panultihon,cebuano
labusaw,tagalog
durar,cebuano
lagunlon,tagalog
sád-ang,hiligaynon
dumot,cebuano
dapulakin,tagalog
enormous,ilocano
mahibalo,cebuano
kawalang-puso,tagalog
dili matuki,cebuano
mihihì,cebuano
nagsalig sa uban,cebuano
lively,ilocano
banda,cebuano
pagpasaylo,cebuano
nalilimpi,tagalog
lámun,cebuano
potostat,tagalog
lúun,cebuano
tilíis,cebuano
paggalaw,tagalog
burdu,cebuano
kawani,tagalog
kapot,cebuano
straw,ilocano
kadi,tagalog
apáli,cebuano
soklóban,hiligaynon
kararatnan,tagalog
enggaste,tagalog
many,ilocano
atraktibo,tagalog
bukasan o bubuksan,tagalog
hilako,tagalog
magdumala,cebuano
sumipi,tagalog
pagpangawat,cebuano
pugilist,ilocano
sabór,hiligaynon
hampul,cebuano
unbroken,ilocano
huntà,cebuano
"dispirinsiya, disprinsiya",cebuano
payag,cebuano
binata,tagalog
mapunit,tagalog
katorse,tagalog
buy-uk,cebuano
paghahagis,tagalog
pagkahiyang,tagalog
walang-batayan,tagalog
kungrigasiyun,cebuano
kasangka,cebuano
pagtalilis,tagalog
taklíad,cebuano
naandan,cebuano
pawalang-saysay,tagalog
pamamahala,tagalog
áhas,cebuano
úgay,cebuano
bilásun,cebuano
tuung,cebuano
di-ipinahahayag,tagalog
pestle,ilocano
salamangkero,tagalog
"karab, kárab",cebuano
lambutan,tagalog
brongkitisin,tagalog
pagkapandol,cebuano
dilaw,tagalog
tábing,hiligaynon
úlung,cebuano
sidha,tagalog
kapos sa oras,tagalog
mapagmataas na tao,tagalog
paghigantihan,tagalog
puil,tagalog
kurba,cebuano
paghatod,cebuano
masahod,tagalog
balak,tagalog
napakamahal,tagalog
mag-unahan,tagalog
pukawon,cebuano
magpabunot,tagalog
kaanak,tagalog
dalas-dalas,tagalog
mas,cebuano
pagkukumamot,tagalog
butíngting,hiligaynon
bugnos,tagalog
rosario,tagalog
kalapit,tagalog
balikwasin,tagalog
kengkeng,tagalog
ilibre,tagalog
tubtub,cebuano
puyopuyo,cebuano
malasakitan,tagalog
sa labing madali,cebuano
ekskomulgado,tagalog
ugaog,tagalog
silíng,hiligaynon
pagpagahi sa yelo,cebuano
bilat,cebuano
silo,tagalog
taong lumad,cebuano
pagkaulian,tagalog
bugnoy,tagalog
boháwi,hiligaynon
mandǎr,cebuano
walwal,tagalog
kapihon,cebuano
manggulimbaw,cebuano
kuta,tagalog
kumisyunado,tagalog
tawong bakikaw,cebuano
sa lain'g dapit,cebuano
banluag,tagalog
tumikim,tagalog
litru,cebuano
sumpaki,cebuano
bárak,hiligaynon
ilawom,cebuano
pagbuhat,cebuano
busing-ut,cebuano
eat,ilocano
taypist,cebuano
kapanahunan,tagalog
higot,cebuano
lipas,tagalog
malas,tagalog
Tama na,tagalog
tahuy,cebuano
maukol,tagalog
lumiyag,tagalog
sagáng,hiligaynon
tabili,cebuano
mahal,cebuano
paglimbong,cebuano
mahinahon,tagalog
dungpul,cebuano
audisyon,tagalog
downstairs,ilocano
mapikot,tagalog
alulong,tagalog
"díngat, díngaw",cebuano
hornal,tagalog
panyo sa liog,cebuano
lagyan ng sagabal,tagalog
tsinelasan,tagalog
maburol,tagalog
dím,cebuano
bangkaw,cebuano
balairin,tagalog
napakahayop,tagalog
higpuno,tagalog
tinagaktak,cebuano
makalima,tagalog
sugut,cebuano
taga bukid,cebuano
matataw,cebuano
sa unahan,cebuano
pagkasindak,tagalog
tamarindu,cebuano
paghuhubu't-hubad,tagalog
palaugnayan,tagalog
luyahon,cebuano
mga pinadala,cebuano
"yámyam, yám-yam",hiligaynon
quarantine,ilocano
dangkit,cebuano
kapantasan,tagalog
songsong,cebuano
kitikiti,tagalog
magkapiling,tagalog
kíraw,cebuano
batong karbonoso (mga -),tagalog
sunúd-súnud,hiligaynon
kitiran,tagalog
sikí,hiligaynon
blúmir,cebuano
pag-inggansa,cebuano
istrilya,cebuano
pamali-mali,tagalog
florid,ilocano
karikit,cebuano
makipagtunggali,tagalog
kamisadentro,tagalog
lig-on,cebuano
which,ilocano
hayón-háyon,hiligaynon
waligwig,tagalog
sosón,hiligaynon
pigilin ang utos,tagalog
lagsaw,cebuano
siyasat,tagalog
bubuwit,tagalog
búbud,cebuano
tsitsiríyas,cebuano
humula,tagalog
iwisik,tagalog
mag-apura,tagalog
haula,tagalog
bangkete,tagalog
salba,cebuano
katuwaan,tagalog
dili daghan,cebuano
hagahal,tagalog
pagpapasasa,tagalog
ádik,cebuano
ranggo,cebuano
kaliwatan,cebuano
mainis,tagalog
ságay,cebuano
karlang,cebuano
brík,cebuano
ayaw,cebuano
iliterato,tagalog
tahas,tagalog
mabihasa,tagalog
kasaykasay,tagalog
nagapakilimos,cebuano
garapáta,hiligaynon
heopisika,tagalog
durmituryu,cebuano
lawitan,cebuano
salimpúkut,cebuano
dakù,cebuano
halangan,tagalog
tisa,tagalog
lunlon,cebuano
labasera,cebuano
panlikom,tagalog
kilkig,cebuano
tágù,cebuano
bumulalas,tagalog
tunay na kahulugan,tagalog
timik walà —,cebuano
yángub,hiligaynon
dumaing,tagalog
dalunggan,cebuano
tupukin,tagalog
tampak,tagalog
simintiryu,cebuano
panahon sa kalipay,cebuano
ipaalam,tagalog
kagahapon,cebuano
himog kopya,cebuano
unsteady,ilocano
telegrama,cebuano
manlalabas,tagalog
príwur,cebuano
pasekreto,tagalog
ngubngob,tagalog
shelf,ilocano
confine,ilocano
cranky,ilocano
pinnacle,ilocano
panaptun,cebuano
abhak,cebuano
bulahug,cebuano
binuang,cebuano
gliserina,tagalog
hugaw,cebuano
wíting,cebuano
búlà,hiligaynon
unique,ilocano
