letter,word,definition,dialect,sentiment
b,bágtong,"(B) To bundle together, to wrap up in one's apron or other convenient part of one's dress. Bagtongá ang tinápay. Wrap up the bread (in your apron, the lower part of your skirt, etc.). Bagtongí ang tampíon mo sang tinápay. Wrap your apron around the bread. Wrap the bread up in your apron. Binágtong-a bundle. N.B. A binágtong is always wrapped up in, and somehow fastened to, one's dress, as an apron, the lower part of the skirt, a loose jacket, etc.; if a bundle is entirely separate from the body, it is not called a binágtong, but pinutús; in Hiligáynon, however, binágtong and pinutús are often used promiscuously. (see bántal). ",hiligaynon,positive
b,bagunáw,"A kind of úbi that grows to a great height, if it is kept covered with earth. ",hiligaynon,positive
b,bágyo,Typhoon. See bágio. ,hiligaynon,
b,bágyo-bágyo,"The month of October, from the fact that destructive typhoons mostly occur during this month as far as the southern Visayan islands are concerned. (see oktúbre). ",hiligaynon,negative
b,bagyú,"(B) Spoilt, rotten, etc. See bagéu, bagéw. ",hiligaynon,
b,bahâ,"A swell on a river, freshet, spait, spate, flood, inundation, rising of water in a stream; to swell, etc. Nagbahâ ang subâ. The river was swollen,-was in spate. Nabahaán kamí. We were-overtaken by the flood,-kept by the flood (so that we could not come, etc.). Walâ silá magabút, kay binahaán sang subâ nga walá gid makatabók. They did not come, because the river ran so high that they could not cross. ",hiligaynon,
b,bahâ-bahâ,"Dim. and Freq. of bahâ. A small inundation, a slight-rise,-flood,-swell. ",hiligaynon,
b,báhad,To sharpen a pencil or the like. (see táhad). ,hiligaynon,negative
b,bahág,"A loin cloth; to wear only a loin-cloth. Indì ka magbahág, kóndì magpuróy ka gid. Don't go out in a loin-cloth, but wear at least short breeches. Bahagá lang yanáng hénero. Simply use that cloth as a cover for your loins. Pabahagí siá. Have a loin-cloth put on him. Provide him with a loin-cloth. Ang mga mananggéte nagabahág. Tuba-gatherers wear loin-cloths. ",hiligaynon,
b,bahál,"Stale, flat, sour, of yesterday, applied to palm-wine or toddy; stale, of yesterday, old, applied to meat and other food-stuffs; to get stale, etc. Ang tubâ nga nakúhà sa hápon kag naagahán ginatawág nga bahál. Tuba gathered in the afternoon and left over till next morning is called ""bahál"". Dílì mo pagpabahalón ang tubâ. Don't let the palm-wine go stale or sour. Kárne nga bahál. Yesterday's meat. ",hiligaynon,negative
b,bahándì,"Treasure, valuables. (see kamahálan). ",hiligaynon,
b,bahandiánon,"Rich in treasures, valuable, precious. ",hiligaynon,
b,bahandíon,"Precious, rich, costly, something to be treasured. Nagapanapút silá sang labíng bahandíon níla nga mga panápton. They dressed themselves in their costliest garments. (see bahándì, mahál, bilídhon). ",hiligaynon,
b,bahaón,"(B) To sneeze. Nagbahaón siá. He sneezed. Indì mo akó pagpabahaonón. Don't make me sneeze. Indì mo akó pagbahaonán. Don't sneeze at me. (see átsi, pangátsi). ",hiligaynon,
b,báhas,"(Sp. baja, bajar) Dropped-, expunged-, from the list, expelled, removed, separated from. Báhas na siá. He has now been dropped from the list. Báhas na siá sa buluthóan, sa polisíya, etc. He has been expelled from the school, dismissed from the police-force, etc. (see dágdag, tángtang, pahalín). ",hiligaynon,negative
b,báhaw,"(H) Cold rice, cold food; to become cold (of food); to be cold or indifferent (as regards religion, etc.). May báhaw kamó? Have you any cold rice? Ang kán-on nagbáhaw na. The rice has got cold. Pamáhaw-to breakfast, eat cold food, from the fact that the rice taken at breakfast has usually been cooked the day before. (see kápog, táhaw, búgnaw). ",hiligaynon,negative
b,baháw-baháw,Small red ants that are often to be found on cold rice; hence the name. ,hiligaynon,negative
b,baháy,A kind of plant and its fruit used for medicinal purposes. ,hiligaynon,
b,bahayón,"Pertaining to baháy, like baháy, said of grains of rice, etc. that are spotted white and red. ",hiligaynon,positive
b,báhì,"A wooden dibble, a pointed stick or stake used for digging. Aghò and sibúkaw are the woods mostly used for making dibbles. (see tagád-a dibble with an iron point). ",hiligaynon,negative
b,bahî-báhì,"Dim. of báhì. A small dibble; anything resembling a dibble; hard, stubborn, brazen, shameless (from the fact that only hard wood is suitable for a dibble). ",hiligaynon,negative
b,bahî-bahían,"Shameless, etc. See bahîbáhì. ",hiligaynon,
b,báhin,"Ministry, department, division, office, bureau. Báhin sang áway. Ministry of War. Báhin sang katínlò. Bureau of Health. ",hiligaynon,positive
b,báhin,"Part, division, lot, share, portion; to divide, make parts of, share out, separate into pieces, lots or parcels. Pilá ang ímo báhin? How much is your share or part? Bahína iní. Divide this. Bahíni si Fuláno sing isá ka báhin. Let N. N. have one share. Apportion to N.N. one share. Ginbáhin níya ang íya mánggad sa ápat ka párte. He divided his property into four parts. Ibáhin akó ánay siníng duhá ka pásong nga humáy sa tagápat ka gántang kag isóhol sa mga mamumugón. Kindly divide these two bushels of rice into heaps of four gantas each, and pay it out as wages to the workmen. ",hiligaynon,positive
b,bahín-báhin,"Dim. of báhin. To divide into parts of various sizes, to divide or share out unequally. Malápad kaáyo ang íya mga palangúmhan, ápang dílì bilóg, kóndì bináhinbáhin. His plantation is very extensive, though not in one stretch, but distributed in several lots. ",hiligaynon,
b,bahít,"(B) To remove from the fire, etc. See bák-it. Bahitá ang kaláhà. Take the pan off the fire. Bahití siá sing isá ka kaláhà. Take one pan off the fire for him. Ibahít akó ánay sang kólon nga may tinóla. Kindly remove (for me) from the fire the pot containing the side-dish. ",hiligaynon,negative
b,báho,"(Sp. bajo) Bass (voice, score, singer, player and instrument or chord). ",hiligaynon,
b,bahô,"A stench, stink, an obnoxious or offensive smell; stinking: to stink, emit an offensive smell. Anáno nga banhô ang ginabátyag ko dirí? What sort of stench do I notice here? Banô na iníng ísdà. This fish smells bad already. Ang binóro nagabahô. Pickled fish has a strong smell. Nabahoán kamí sang ilagâ nga patáy. We were annoyed by the stench coming from the dead rat. ",hiligaynon,negative
b,báhò,"Smell, odour, scent, perfume, aroma, whether good or bad. Sá báhò sang ímo ágwa makilála ko ang ngálan. I know the name of the scent you use by its smell. (see panimáhò-to smell). ",hiligaynon,positive
b,bahô-bahô,A kind of plant. ,hiligaynon,
b,bahó-oló,A fish that somewhat resembles the tulíngan. ,hiligaynon,
b,bahô-sálong,"Literally: The odour or smell of pitch. Often used figuratively in the meaning of: relation, connection or influence. Walâ gid akó bisán bahô-sálong sa íya. I am not at all related to him. I am not even a connection of his. ",hiligaynon,negative
b,bahóg,"Mixed food or provender; wash, swill; to eat or give to eat mixed foods, to mix rice with sauce and vegetables and the like; to feed dogs, give pigs their swill, etc. Bahogí siá sing ísdà, ulutanón kag sabáw. Give him a mixture of fish, vegetables and sauce. Binahogán mo na ang báboy? Have you given the pig its swill? Ibahóg iníng upá sa báboy. Put this rice-chaff into the pig's wash. Bahogí ang idô. Give the dog its food. Feed the dog. (see damóg, lakót, sakót, sámò). ",hiligaynon,positive
b,bahól,"To be or become thick, stout, plump, large in circumference; thick, stout, plump; coarse (of cloth). Abáw, nagbahól na si Fuláno! By Jove, N.N. has grown stout! Nabaholán akó so íya. I was surprised at his stoutness-or-he appeared to me to be stout. Bahól nga táo, bahól nga hénero. A stout man, coarse cloth. Ginabaholán akó siníng hénero; ipakítà mo sa ákon inâ dirâ. This cloth is too rough or too coarse for me; show me that one over there. (see dakû). ",hiligaynon,negative
b,báhot,"Annoyance, disgust, aversion; to get annoyed, disgusted or dissatisfied. Nagabáhot ang ginháwa ko. I am a little disgusted. Nabahotán akó siníng pangabúhì. I have an aversion to this kind of life. I dislike this manner of life. (see taká, súm-od). ",hiligaynon,negative
b,bahót-oló,A kind of fish. See bahó-oló id. ,hiligaynon,
b,báhoy,"A witch, hag, sorceress, enchantress; a ghost; to haunt, put a spell of fear upon somebody. Si Fuláno nagapáti gid nga kagáb-i ginbáhoy siá. N.N. really believes that last night he was visited by a ghost. Bahóya si Fuláno. Do something secretly and suddenly to frighten N.N. (see pamáhoy-a scarecrow). ",hiligaynon,negative
b,bahúlay,"Cold sweat or perspiration. Also used as a verb. Ginabahúlay ang masakít. The sick person-is wet with cold perspiration,-has broken out into a cold perspiration. ",hiligaynon,negative
b,bahunísta,"(Sp. bajonista) One who plays, or performs on, the bassoon, a bassoonist, bassoon-player. ",hiligaynon,
b,baí-bái,A dish of ground rice mixed with sugar and coconut-meat. (see bayé-báye). ,hiligaynon,
b,báid,"(B) Corner, angle, nook, back-yard, ground at the side and back of a building. Ibutáng mo ang síya sa báid or pabaída (-ira) ang síya. Place the chair in the corner. Sa báid sang subâ. At the bend of the river, in the angle formed by the bend of the river. Ang báid sang baláy. The grounds immediately attached to a house, except those in front of it. (see higád, pamúsud, doók, soók, binít). ",hiligaynon,positive
b,báid,"To sharpen, grind, hone, whet. Baíra (baída) ang kotsílyo. Sharpen the knife. Ibáid akó sang ákon binángon. Kindly whet my bolo for me. (see patalúm, balít, táhad, báhad). ",hiligaynon,positive
b,baidán,"(B) Hone, whetstone, grind-stone, oil-stone. (see bairán, balalítan). ",hiligaynon,
b,báil,"Hard, sharp, dry clods of mud, painful to walk over with bare feet. ",hiligaynon,negative
b,bailarína,"(Sp. bailarina) Dancer. (see sumalaút, sáut). ",hiligaynon,
b,báile,"(Sp. baile) A dance, a ball; to dance. Indì ka magbáile. Don't dance. Nagbáile siá kagáb-i He danced last night. Bailehá siá. Dance with him (her). Indì nínyo pagbailehán ang buluthóan. Don't dance in the school-house. Indì nínyo pagpabailehán ang buluthóan. Don't organize balls in the school-house. (see báyle, sáut). ",hiligaynon,
b,báilo,"Change, barter, exchange; to change, exchange, interchange, barter, swap. Ginbailohán níya ang íya karabáw sang báka ni Fuláno. He exchanged his buffalo for N.N.'s cow. Ibáilo akó ánay siníng lápis sa lápis ni Fuláno. Kindly exchange this pencil for N.N's pencil. Ibáilo ko iníng lápis sa plúma ni Fuláno. I will exchange this pencil for N.N.'s pen. Bailohá ang duhá ka kabáyo sa karwáhe. Change the places of the two horses on the carriage i.e. put the near horse on the off side. Bailohí iníng duhá ka púlò ka mángmang nga papél. Give me change for this twenty peso note. Ang tanán nga mga kahuól kag kasubô sang mga matárung mabáilo kunína sa kalípay kag himáyà. All the trials and sorrows of the just will later on be changed into joy and glory. (see báylo). ",hiligaynon,positive
b,báine,"A friend, companion, intimate (among females; see bábay id.). The correlative term for males is: idól, akíd, atíd. ",hiligaynon,positive
b,bairán,"(H) Hone, whetstone, grind-stone, oil-stone. (see baidán). ",hiligaynon,
b,báis,"Dispute, argument, discussion, altercation; to argue, dispute, discuss, quarrel. Indì kam*ô magbáis. Don't dispute. Ginabaísan níla ang pagpatíndog sang bág-o nga baláy. They are discussing the erection of the new building. Baísa si Fuláno. Argue with N.N. Ibáis akó ánay sa íya. Please, argue with him for me. (see súay, bagâ). ",hiligaynon,negative
b,baís-báis,"Dim. of báis. To talk over, examine, discuss a question, etc. Sa karón ginabaísbaísan níla sa palatukán-pagbulút-an ang hágnà ni Fuláno. At present they are discussing in the legislative assembly N.N.'s proposition or motion. Sa walâ na sing pagbaísbáis ginpakamaáyo níla ang amó nga pagbulút-an. Without any further discussion they approved that law. (see suáy-súay). ",hiligaynon,
b,bák-bak,To strip off (as bark etc.). Bakbaká ang pánit sang káhoy. Strip off the bark of the tree. Bakbaká siá sa lungón. Force her away from clinging to the coffin. Bakbakí ang káhoy. Bark the tree. Ibákbak mo iníng binángon sa káhoy. Use this bolo for barking the tree. (see ák-ak). ,hiligaynon,
b,bák-it,"(H) The removal of cooked food from the hearth or fire-place; to take off the fire, remove cooked food from the fire-place. Bak-itá ang tiníg-*ang. Take the boiled rice off the fire. Ibák-it ang kólon. Take the pot off the fire. Bak-itán mo silá sing isá ka kólon. Take one pot off the fire for them. (see bahít id.). ",hiligaynon,
b,bák-ong,"Shroud, winding-sheet; swaddling-cloth, swathing-clothes; to enshroud. (see bákhon). ",hiligaynon,
b,báka,"(Sp. vaca) Cow, ox, cattle. Báka nga gatasán. A milch cow. (see tóro-bull, steer; tínday-calf). ",hiligaynon,positive
b,baká,Hemp. (see abaká id.). ,hiligaynon,
b,bakâ,"Straddling, sitting astride, walking with legs wide apart. ",hiligaynon,
b,bákà,"To straddle, to sit or walk or stand with the feet wide apart, to sit astride. Si Fuláno nagabákà. N.N. straddles in his walk or walks with his legs wide apart. Ang mga bakâ nagabákà. Those that straddle walk with their legs wide apart. (see bakáng). ",hiligaynon,
