text,language
fulfill,ilocano
taguláki,cebuano
beyond,ilocano
lagasak,cebuano
bumalani,tagalog
mapanimaslon,cebuano
dili masaligon,cebuano
búnus,cebuano
masasalakay,tagalog
"usig, úsig",cebuano
walang-ulap,tagalog
suhayan,tagalog
tuniláda,cebuano
badbad,cebuano
maglingkod,cebuano
tabón-ak,hiligaynon
magbalikuko,tagalog
pagtahod,cebuano
apa,tagalog
di-kaginsa-ginsa,tagalog
pag-uuri-uri,tagalog
awit,cebuano
talan-awon sa suba,cebuano
birsikulu,cebuano
panag-uban,cebuano
balantikis,tagalog
pagpiga,tagalog
"palitaw, palítaw",cebuano
lagiw,cebuano
idasig,tagalog
tenis,cebuano
kalabotan,cebuano
lingkawas,cebuano
nilumot,tagalog
bribe,ilocano
sipat,tagalog
kastanyas,tagalog
sawu-,cebuano
istaylis,cebuano
mabuwisit,tagalog
hinay,tagalog
tirmus,cebuano
parak,cebuano
pagpukaw,cebuano
sulaybagyu,cebuano
nagdiliryo,cebuano
salabutan,cebuano
eklesyastiko,tagalog
unanut,cebuano
pulpitu,cebuano
gínit,cebuano
malakas ang loob,tagalog
madalisay,tagalog
paikitin,tagalog
isapit,tagalog
tigalbung,cebuano
rabanus,cebuano
manwal,cebuano
hasik,tagalog
pagkakalantad,tagalog
pusngà,cebuano
ipaghinanakit,tagalog
ale,tagalog
tirabuson,tagalog
pagkapuyat,tagalog
misteryosa,tagalog
tuman,cebuano
pambakod,tagalog
pagbibigay-aliw,tagalog
rebosado,tagalog
suit,ilocano
natagik,cebuano
busiksik,tagalog
di-napakikilala,tagalog
tunguhin,tagalog
lawog,cebuano
gapnud,cebuano
hikayatin,tagalog
tanos,cebuano
paspasan,tagalog
unfortunate,ilocano
ikaapat na bahagi,tagalog
pirmi,cebuano
gúnaw,hiligaynon
keeper,ilocano
buotan,cebuano
syapirun,cebuano
dyúbus,cebuano
saykologi,tagalog
citizenship,ilocano
pakikilaban,tagalog
senador,cebuano
mahatungod sa buhat,cebuano
transperensya,tagalog
pagsinggit,cebuano
magtudling,tagalog
langì,cebuano
unwilling,ilocano
astrologo,tagalog
duplikado,tagalog
panuki,cebuano
pag-iilaw,tagalog
motel,tagalog
exit,ilocano
ambáng,cebuano
yanangan,cebuano
agianan,cebuano
tinuig,cebuano
di-palak,tagalog
pigit,cebuano
aksiyun,cebuano
sakbatan,tagalog
bakahan,tagalog
kalahati,tagalog
motor na de-koryente,tagalog
pagdighay,tagalog
guul,cebuano
maayong buot,cebuano
paglakad,tagalog
ang pagtugot,cebuano
nasa dagat,tagalog
ugang,cebuano
tulimbang,cebuano
wala motuo sa Diyos,cebuano
binulrat,cebuano
busisi,tagalog
sipilitiko,tagalog
nakasasama,tagalog
tigpalikud,cebuano
peridotita,tagalog
kurea,tagalog
kanaog,cebuano
palsipikadong doktor,cebuano
akumplísi,cebuano
pans,cebuano
lun-ut,cebuano
magmagaling,tagalog
na ulahi,cebuano
gustuhin,tagalog
mabingit,tagalog
pagbaba,tagalog
dugho,cebuano
kuupirar,cebuano
salwak,tagalog
soaring,ilocano
kinaugalingon,cebuano
kabesera,tagalog
magkadamdamin,tagalog
prituhin,tagalog
ibayad,cebuano
sugyot,cebuano
inter,ilocano
siga,cebuano
gabun,cebuano
manguha,cebuano
buti,tagalog
malukong,tagalog
uneven,ilocano
akyatan,tagalog
nawad-ag isip,cebuano
príward,cebuano
águng,cebuano
kabandayan,tagalog
katarong,cebuano
katuigan,cebuano
hugno,cebuano
spherical,ilocano
guhitin,tagalog
Kristiyanismo,tagalog
mumugin,tagalog
pagkabasag,tagalog
bumulag,tagalog
bulhug,cebuano
pursyut,cebuano
nakasaklang,tagalog
talapya,tagalog
lalis,cebuano
kaginawan,tagalog
patol,tagalog
mawungmáwung,cebuano
magkait,tagalog
mimyograp,tagalog
gapasin,tagalog
sabáw,hiligaynon
kuha,cebuano
aligato,cebuano
sa pangiawig sa pamiyahe,cebuano
pagtarato,tagalog
umuuga,tagalog
undayon,tagalog
wisdam,cebuano
lukop,tagalog
paglagda,tagalog
sirkit,tagalog
magpailaila,cebuano
hilágis,hiligaynon
makahat,tagalog
patiwarik,tagalog
pabusabos,tagalog
barbekyu,tagalog
kahoy,cebuano
iyang,cebuano
ubsirbar,cebuano
pagusisa,cebuano
pangingisda,tagalog
hilimosán,hiligaynon
umako,tagalog
latik,cebuano
malibog,cebuano
magpapili-pilipit,tagalog
secede,ilocano
pirmisyas,cebuano
pambalot,tagalog
kakiluan,tagalog
kuwitibin,tagalog
bangkay,cebuano
mapaglayag,tagalog
kumamay,tagalog
umalabot,cebuano
badbad,cebuano
anugas,cebuano
ang kataas,cebuano
maninoy,cebuano
halinub-un,cebuano
taong napakabanal,tagalog
makilawason,cebuano
buyásyas,hiligaynon
dili makadaot,cebuano
pag-alala,cebuano
simentuhan,tagalog
piyok,tagalog
tumaon,tagalog
túsu,cebuano
paghigantihan,tagalog
magkaugma,tagalog
instinto,tagalog
makabot,cebuano
paburíta,cebuano
mag-imbestiga,tagalog
buhian ang posisyon,cebuano
walang-pag-iimbot,tagalog
salagyáwan,hiligaynon
gingà,cebuano
puril,tagalog
pagpapahiram,tagalog
nakabubuo,tagalog
kalbitin,tagalog
pagpulupot,tagalog
pakikipag-isa,tagalog
makainis,tagalog
pamaayo,cebuano
gahut,cebuano
hituboy,cebuano
sa pagbati,cebuano
sab-ong,cebuano
alíling,cebuano
unkind,ilocano
pagtagud-tagud,cebuano
tabládu,cebuano
donakoy,cebuano
bihayin,tagalog
kumpites,tagalog
tái,cebuano
stormy,ilocano
Malay,tagalog
hinulungán,hiligaynon
sihud,cebuano
ibo,tagalog
pagpalagpot sa katungdanan,cebuano
dikit,tagalog
tungkab,tagalog
matiyanak,tagalog
iskálar,cebuano
pailalim,tagalog
pag-apil,cebuano
sinalikway,cebuano
balay sa patigayon,cebuano
asuhos,tagalog
ipayupoy,tagalog
pagpukan,cebuano
kayut,cebuano
assign,ilocano
dimalas,cebuano
day-as,cebuano
"kugaw, kúgaw",cebuano
surpan,cebuano
mithiin,tagalog
pakikiugali,tagalog
"bibliya, biblíya",cebuano
gúbot,hiligaynon
pagsasanggahan,tagalog
balisaksakan,tagalog
prinsipyo,tagalog
tagapangasiwa,tagalog
imbensiyon,tagalog
makatulog,tagalog
piingin,tagalog
landay,cebuano
makapaignat,cebuano
diyutay nga sayup,cebuano
lagtas,tagalog
bungo,tagalog
daginot,cebuano
bilas,tagalog
tanikalaan,tagalog
luátan,cebuano
dart,ilocano
pakong-uluhan,tagalog
sneeze,ilocano
kuwerdas,tagalog
tono,cebuano
hustung-husto,tagalog
proklamas,tagalog
pantistis,tagalog
yahigyahig,cebuano
sugod pag-usab,cebuano
pabaskog,cebuano
kuskus,cebuano
maipaghihintay,tagalog
umpok,tagalog
grasahan,cebuano
bulgaridad,tagalog
pagawain,tagalog
pana,cebuano
elector,ilocano
kabanguhan,tagalog
sangputanan,cebuano
mamalikawkaw,tagalog
ílas,cebuano
salang,cebuano
grídir,cebuano
pahigalam,cebuano
runaway,ilocano
pakalubusin,tagalog
tagning,cebuano
lakhan,tagalog
pamato,tagalog
lawisin,tagalog
tungína,cebuano
aktora,cebuano
pag-uswag,cebuano
tagulílung,cebuano
libat,tagalog
narrate,ilocano
gunamgunamin,tagalog
matipid,tagalog
wala'y kahusay,cebuano
takna,tagalog
mapalakad,tagalog
himulag,cebuano
gusnik,cebuano
katambak,cebuano
sikat,tagalog
deboto,tagalog
epileptik,tagalog
pabango,tagalog
magbunganga,tagalog
may bisikleta,cebuano
maluwag ang tornilyo,tagalog
planíla,cebuano
giprap,cebuano
deputasyon,tagalog
dako-dako,cebuano
bugas,cebuano
sakbay,tagalog
karlang,cebuano
tadyaw,cebuano
hamút-ay,hiligaynon
mapamulagat,tagalog
anínag,cebuano
"soltéro, soltéra",hiligaynon
tagsa-tassa,cebuano
lábak,cebuano
taod-taod,cebuano
talanawon,cebuano
naghihinhin-hinhinan,tagalog
hukùhúkù,cebuano
muling buhay,tagalog
bagnut,cebuano
bábay,hiligaynon
paghasmag,cebuano
sultera,tagalog
tápay,cebuano
gibungán,hiligaynon
humalibas,tagalog
lame,ilocano
samad,cebuano
wala'y kamatayon,cebuano
tumubo,tagalog
Disimri,cebuano
saláryo,hiligaynon
patag,cebuano
karne ng usa,tagalog
ngílit,cebuano
blakhart,cebuano
kahok,tagalog
masalungat,tagalog
hiwód-híwod,hiligaynon
alisagsag,tagalog
bató-bató,hiligaynon
pagkabuwisit,tagalog
batbat,cebuano
matepok,tagalog
hinulagway,cebuano
ipaunawa,tagalog
elokwensya,tagalog
landi,tagalog
halalínan,hiligaynon
idiskurso,tagalog
isterismo,tagalog
kalábu,cebuano
hinungdan,cebuano
unglù,cebuano
yatut,cebuano
angay,cebuano
koryo,cebuano
samekan,cebuano
salaginto,tagalog
pagakpak,tagalog
kútà,cebuano
pagkagulilat,tagalog
lásu,cebuano
sts.,cebuano
ilhong,cebuano
ubo,cebuano
ano,tagalog
panguwetes,cebuano
pagtulo,cebuano
minugbo,cebuano
telephone,tagalog
linuthangay,cebuano
yaub,cebuano
kalawasan,cebuano
swit,cebuano
paghimalaan,tagalog
manghod nga babaye,cebuano
magpatula,tagalog
beer,ilocano
"gáup, gaúp",hiligaynon
bungog,cebuano
lúsad,cebuano
magtiklop,tagalog
hilat,tagalog
pagsusunin,tagalog
tabáng,hiligaynon
umayuda,tagalog
diperensiya,tagalog
uswag,cebuano
mahigpit,tagalog
pagtiyak,tagalog
bangos,tagalog
nasyonalismo,tagalog
dalasan,tagalog
lakta,tagalog
mag-antabay,tagalog
pagbabagan,tagalog
hanapin,tagalog
mag-ipun-ipon,tagalog
oridyinal,tagalog
kapakyasan,cebuano
panagkus,cebuano
humanay,tagalog
duyan,tagalog
wandag,cebuano
hip-ut,cebuano
di dapat sisihin,tagalog
bumigtal,tagalog
píbak,cebuano
solók-solók,hiligaynon
pena,tagalog
kinsa nga,cebuano
kúrug,cebuano
dáat,cebuano
pingol,tagalog
gilaw,cebuano
balabalan,tagalog
palabas,tagalog
maghalikan,tagalog
magtataho,cebuano
ikuwento,tagalog
iskrimintǎr,cebuano
pagdili,cebuano
malinis,cebuano
unruffled,ilocano
antipara,cebuano
pun-i pa,cebuano
bilyar,cebuano
di-pagkakatulad,tagalog
pagdukiduki,cebuano
magngipin,tagalog
unit,tagalog
soldador,tagalog
bilangguan,tagalog
alpiril,cebuano
eskribyente,cebuano
sulug,cebuano
ík,cebuano
kalaguyo,tagalog
lubog,cebuano
pinya,tagalog
mahait,cebuano
sangkalanin,tagalog
amanos,tagalog
biya,cebuano
pag-ugmad,cebuano
sitasiyun,cebuano
madulom,cebuano
reverend,ilocano
bolatil,tagalog
madam,ilocano
hungog,cebuano
pagluwat,cebuano
habun,cebuano
sandig,cebuano
inot,cebuano
bulus,cebuano
tangkilikin,tagalog
kuru-kuruin,tagalog
tuboy,cebuano
pagkakapanungkol,tagalog
di madaling masiraan ng loob,tagalog
pagkaugma,cebuano
sheriff,ilocano
esportasyon,tagalog
kamansi,cebuano
diklamasiyun,cebuano
dúngaw,cebuano
sungko,tagalog
round,ilocano
awtunumíya,cebuano
basketbol,cebuano
karaban,tagalog
bugbog,tagalog
paagi,cebuano
grano,tagalog
ipagsapantaha,tagalog
orbeta,cebuano
maskin,cebuano
káras,cebuano
himok,tagalog
pamuhunanan,tagalog
panaygon,cebuano
taason,cebuano
ulang,cebuano
traynta,cebuano
paila,cebuano
tauhan ng dula,tagalog
contract,ilocano
tuhod,tagalog
pagyubit,cebuano
dulot,cebuano
pabulag,cebuano
hulgà,cebuano
torista,cebuano
naturalya,cebuano
cheap,ilocano
síngkì,hiligaynon
debatihin,tagalog
hugasanan,cebuano
pagsisinghut-singhot,tagalog
idulu,cebuano
kamahigugmaon,cebuano
Siya na,tagalog
paniwala,tagalog
kutitap,tagalog
lantugi,cebuano
mabungahon,cebuano
pusut,cebuano
bás-ing,hiligaynon
ngiob,cebuano
ehe,cebuano
tibawas,cebuano
káping sú,cebuano
masukwahion,cebuano
keen,ilocano
paggilaw,cebuano
pagyuhot,cebuano
biskù,cebuano
balangisí,hiligaynon
salík,hiligaynon
tugbung,cebuano
maestra,cebuano
imbayong,tagalog
invitation,ilocano
ilanlang,tagalog
lahang,cebuano
drápir,cebuano
sikbat,cebuano
bakiro,cebuano
binubod,cebuano
dumot,cebuano
magkadais,tagalog
participation,ilocano
sa sakripisyo,cebuano
pagpayuhot,cebuano
mag-ugat,tagalog
almost,ilocano
magbiruan,tagalog
buntug,cebuano
belo,cebuano
asílu,cebuano
cine,tagalog
ironiya,tagalog
pagpakaulaw,cebuano
makuwarta,tagalog
kapilya,tagalog
papagtiyagain,tagalog
lumantak,tagalog
pang-intindi,tagalog
sawain,tagalog
kutuhin,tagalog
bukey,tagalog
kuwako,tagalog
sindi,tagalog
naninirahan,cebuano
aprentis,tagalog
hasag,cebuano
búluy,cebuano
walang-kahulugan,tagalog
katungod sa pagpanag-iyag sinulat,cebuano
láhap,cebuano
panabut,cebuano
motorized,ilocano
speed maniac,ilocano
yangkaw,tagalog
dakop,cebuano
ilayog,tagalog
madali't-sabi,tagalog
pigtain,tagalog
katin-awan,cebuano
pirmit,cebuano
luta,cebuano
palad,cebuano
baratángan,hiligaynon
pagkiwilkiwil,cebuano
ubos og kahimtang,cebuano
kutsára,cebuano
hunas,cebuano
palayan,tagalog
dúluk,cebuano
renta,cebuano
pagkalipumpunan,tagalog
sa wala tuyoa,cebuano
ingkargo,tagalog
sayà,cebuano
atensyon,tagalog
kúlun,cebuano
tapal,cebuano
tangkà,cebuano
tagal sa panahon,cebuano
humamak,tagalog
písu,cebuano
kustiyun,cebuano
magkatabi,tagalog
pagdaog,cebuano
pitak-pitak,tagalog
baptisteryo,tagalog
pagtakdaan,tagalog
dugwat,cebuano
panahon,cebuano
kabuduk,cebuano
paglimbong,cebuano
bitik,cebuano
magpadilaw,tagalog
pagbuot,cebuano
aspirina,tagalog
tuwang-tuwang,tagalog
úgtom,hiligaynon
kalsyum,cebuano
comical,ilocano
pasilungin,tagalog
mistir,cebuano
súnghon,hiligaynon
palit,cebuano
hátag,hiligaynon
gawi,cebuano
supak,cebuano
silensyo,tagalog
masuso,cebuano
isalo,tagalog
hustong,cebuano
ipatong,cebuano
imbisibilidad,tagalog
bumerang,tagalog
bilbilin,tagalog
drastik,tagalog
magmungkahi,tagalog
híkay,hiligaynon
ugat,tagalog
karbonato,tagalog
relebo,tagalog
antanda,tagalog
baktot,tagalog
bastos,cebuano
patiyarin,tagalog
súkat,hiligaynon
extravagant,ilocano
anggid,cebuano
bánu,cebuano
mainom,tagalog
nagkaduol,cebuano
walang-malapitan,tagalog
magsopas,tagalog
ga,hiligaynon
"umbangul, umbángul",cebuano
wala'y dayan,cebuano
entero,tagalog
pagngalitin,tagalog
hungus,cebuano
balakas,tagalog
bindónggo,hiligaynon
panulaan,tagalog
saló-sálo,hiligaynon
surtido,tagalog
suhol,cebuano
palangri,cebuano
púu,cebuano
villain,ilocano
tradisyunal,tagalog
pagpalis,tagalog
sur,cebuano
katapusang tanyag,cebuano
mantle,ilocano
hulma,tagalog
sinsóro,hiligaynon
siraduan,cebuano
kumintítur,cebuano
natapos,cebuano
homóg,hiligaynon
nudnud,cebuano
litas,tagalog
ápir kat,cebuano
mahistrado,cebuano
lutsanan,cebuano
dalumog,tagalog
pasaringig,tagalog
bagna,tagalog
radyasyon,tagalog
aba,tagalog
mute,ilocano
pasampalatayahin,tagalog
pakakas,tagalog
nagsulti,cebuano
buway,cebuano
"purhisyu, purhwisyu",cebuano
syáwir,cebuano
kagalangan,tagalog
Kalipornium,tagalog
libo,tagalog
ninyong,cebuano
atraksiyon,cebuano
member,ilocano
sipra,cebuano
panaugan,tagalog
udhak,cebuano
kubil,cebuano
magparaya,tagalog
abiso,tagalog
pangabit,tagalog
limbong,cebuano
nakatutok,tagalog
bala-balahan,tagalog
bulanghug,cebuano
gaygay,tagalog
ibulusok,tagalog
awtobus,tagalog
interseksyon,tagalog
tapakan,tagalog
serip,tagalog
magkontrahan,tagalog
túub,cebuano
gipuspos,tagalog
pamisoanan,cebuano
hapon,tagalog
misteryo,tagalog
linutong unod sa baka,cebuano
"tubitubi, tubìtubì, tubiltubil",cebuano
bugaw,cebuano
magbabagan,tagalog
paghihinguto,tagalog
talak,tagalog
salawayon,cebuano
katawa-tawa,tagalog
hugaw,cebuano
tiesa,cebuano
alhíbi,cebuano
nagauna,cebuano
tabág,hiligaynon
darangin,tagalog
sinuhulan,cebuano
amen,tagalog
batid sa balaod,cebuano
magnasa,tagalog
kalipay,cebuano
pagkainis,tagalog
dignified,ilocano
hibat,tagalog
siawan,cebuano
pagparot,cebuano
"sóob, soób",hiligaynon
kalog,tagalog
pitsir,cebuano
nagpapalimos,tagalog
misakay,cebuano
pagsasakit,tagalog
kataka-taka,tagalog
magmaliksi,tagalog
súgba,hiligaynon
balay abutan,cebuano
tulis-tulis,tagalog
palhug,cebuano
urog,cebuano
foursome,ilocano
kulandong,tagalog
putikan,tagalog
hukab,cebuano
súra,hiligaynon
kalaba,tagalog
magpalinga-linga,tagalog
karneng pinirito,tagalog
ingkit,cebuano
gáwas,hiligaynon
ulípon,hiligaynon
paghubad,cebuano
tack,ilocano
cranky,ilocano
ohales,tagalog
nahihilo,tagalog
naingnan,cebuano
pagmata,cebuano
pagbutad,cebuano
pindulun,cebuano
bangitaw,cebuano
tiláuk,cebuano
nyà,cebuano
masuwayin,tagalog
"lambiyug, lambíyug",cebuano
makasumpong,tagalog
por menor,tagalog
ang tawo,cebuano
kumabkab,tagalog
maraya,tagalog
lubong,cebuano
damahin,tagalog
pananahanan,tagalog
gupo,tagalog
lyukimya,cebuano
"ismilir, ismiril",cebuano
puwitan,tagalog
búkaw,hiligaynon
tango,tagalog
baraybaray,cebuano
palakupak,cebuano
kubkubin,tagalog
"kastanyíta, kastanyítas",cebuano
nagadaot,cebuano
bagyang,cebuano
puyo sa salipi,cebuano
sa,cebuano
ligngin,cebuano
pilgrim,ilocano
tuga,cebuano
albínu,cebuano
igpatulin,cebuano
veal,ilocano
miambak,cebuano
alahíru,cebuano
heograpiya,tagalog
paglikay,cebuano
gánya,hiligaynon
alubíhid,cebuano
"lupa, lupà",cebuano
mahinay,cebuano
libra,cebuano
Mayo,cebuano
bulaklakan,tagalog
usa ka pundok,cebuano
kaluwasan,cebuano
dimples,ilocano
sa harapan,tagalog
landag,cebuano
sagbuk,cebuano
prúsa,cebuano
mahilas,cebuano
halalan,tagalog
líra,cebuano
hulma,cebuano
inilang tawo,cebuano
magtutudlo,cebuano
ang-ang,cebuano
balino,tagalog
sa ilalum,cebuano
rátrat,hiligaynon
gúra,cebuano
itself,ilocano
bagansiya,tagalog
brood,ilocano
sóklob,hiligaynon
kulípad,cebuano
andante,tagalog
punsiyunaryu,cebuano
púnga,cebuano
adobo,tagalog
iapela,tagalog
senyas,tagalog
nilugaw,tagalog
ilayanhon,cebuano
gaan,cebuano
hungâhúngà,hiligaynon
sagnunut,cebuano
síli,hiligaynon
esplin,cebuano
naugnaug,cebuano
ibadya,tagalog
hagalhal,tagalog
commissioner,ilocano
lamian,cebuano
katastrope,tagalog
bukangbibig,tagalog
naglapya-lapya,cebuano
batik-adlaw,tagalog
pagpupuyos,tagalog
paghangos,cebuano
manunuri,tagalog
outgrowth,ilocano
kubul,cebuano
porsiyentuhan,tagalog
nahalit,tagalog
indulto,tagalog
agong,tagalog
binit,tagalog
igiban,tagalog
pagkakamay,tagalog
tangtang,cebuano
pahat,tagalog
kamantigi,tagalog
barbekyo,cebuano
ulumánon,hiligaynon
larino mamulong,cebuano
bangku,cebuano
insuriktu,cebuano
paso,tagalog
maleta,tagalog
katilingban,cebuano
eksibisyon,tagalog
batuytuy,cebuano
bulhun,cebuano
pagbaligya,cebuano
sulang,cebuano
wala'y langan,cebuano
engulf,ilocano
líbug,cebuano
maraming mailululan,tagalog
laugan,cebuano
pagbigyang-hiya,tagalog
pakayan,tagalog
renda,tagalog
binís-ak,hiligaynon
urakan,cebuano
og,cebuano
úgmud,hiligaynon
panikwas,tagalog
kinahanggahan,tagalog
misteryoso,cebuano
nakapagtuturo,tagalog
buhanging mabulaklak-bato,tagalog
ingon sa daw,cebuano
slay,ilocano
litak-litak,tagalog
sáang,hiligaynon
blemish,ilocano
magpawalang-malay,tagalog
tambol,tagalog
sí,cebuano
manifold,ilocano
kasaidan,tagalog
samalági,hiligaynon
sipon,tagalog
baligtaran,tagalog
tabakera,tagalog
ikuskos,tagalog
bílik,cebuano
siro,cebuano
pagsaid,tagalog
section,ilocano
katingkaran,tagalog
guyod,tagalog
oligark,tagalog
bagduk,cebuano
kusmus,cebuano
hingamó,hiligaynon
taphaw,cebuano
wumagayway,tagalog
gatain,tagalog
pantawag-pansin,tagalog
kauban,cebuano
lastre,cebuano
"sabilay, sab-ilay",cebuano
sa may,tagalog
dangkal,tagalog
anak na pangaman,tagalog
duol,cebuano
kalipay,cebuano
chaperon,tagalog
bentrilokiya,tagalog
askad,tagalog
salir,cebuano
lugas,cebuano
tawo nga utokan,cebuano
kahibulongan,cebuano
hingán-hingán,hiligaynon
lungtian,tagalog
árab,cebuano
bantúdan,hiligaynon
tumbok,tagalog
hígà,cebuano
makapatay,cebuano
kulipíti,cebuano
exclusive,ilocano
luray,tagalog
kabulukan,tagalog
atraksiyon,tagalog
aginsud,cebuano
lista,cebuano
mamalikat,tagalog
basahan,tagalog
magraya,tagalog
salikway,cebuano
lad-uk,cebuano
mapahamak,tagalog
baldosa,tagalog
morning,ilocano
kabatakan,tagalog
lakwatsa,cebuano
bitóla,hiligaynon
pamilyar,cebuano
bambangin,tagalog
tumaghoy,tagalog
syista,cebuano
ping-it,cebuano
wala sukad,cebuano
ginama,cebuano
pan,tagalog
likmù,cebuano
mapala,tagalog
apatnapu,tagalog
biérnes,hiligaynon
brokádo,hiligaynon
mayonesa,tagalog
million,ilocano
hagisin,tagalog
abortive,ilocano
magkasundo,tagalog
pagsirit,cebuano
palag,cebuano
tugmadan,cebuano
pagpakaylap,cebuano
puspusin,tagalog
mano,tagalog
pag-alpas,tagalog
panday-kaban,tagalog
pangag,cebuano
tikman-tikman,tagalog
bangungot,tagalog
langhapin,tagalog
diskutihin,tagalog
butkun,cebuano
makagitgit,tagalog
magkuto,cebuano
hinayon,cebuano
patung,cebuano
Espanya,tagalog
magustuhin,tagalog
banggiitan,cebuano
putusin,tagalog
kuhit,tagalog
hibal-an,cebuano
paniaw,cebuano
pagkahimaling,tagalog
sugíd-súgid,hiligaynon
hanayhay,cebuano
tag-iya sa yuta,cebuano
verify,ilocano
banderin,tagalog
solar sistem,tagalog
pagbabagong-loob,tagalog
sinturiyun,cebuano
panit,cebuano
inaugurasyon,tagalog
sasandali,tagalog
tibud,cebuano
ikiling,tagalog
ikahimamat,cebuano
úlung,cebuano
lad,ilocano
kinasapitan,tagalog
dili andam,cebuano
"suspitsa, suspitsǎr",cebuano
lanaw,cebuano
adlù,cebuano
may-utang-na-loob,tagalog
taka,tagalog
tabáw,hiligaynon
sudlanan,cebuano
utu-uto,tagalog
sabwatin,tagalog
soriso,cebuano
responsible,ilocano
búti,cebuano
lukub,cebuano
ugút,hiligaynon
sayop,cebuano
mag-alipusta,tagalog
ilalum sa balay,cebuano
bitbit,tagalog
pinagmulan,cebuano
bumunga,tagalog
kumunyun,cebuano
giri,tagalog
tagapaghiganti,tagalog
ispirma,cebuano
magkumpul-kumpol,tagalog
gusà,cebuano
eskaparate,cebuano
sintahin,tagalog
naunhan,cebuano
pistun,cebuano
wala'y bili nga butang,cebuano
apo sa sakong,tagalog
humrum,cebuano
waiting room,ilocano
pagbuot,cebuano
tawid,tagalog
kimod,cebuano
kabaw,cebuano
sambunot,cebuano
kahanginan,cebuano
mabinyagan,tagalog
batong pomes,tagalog
patis,tagalog
paminggalan,tagalog
tinapay,tagalog
mapabagsak,tagalog
ulaw,cebuano
beatipikasyon,tagalog
bayonet,tagalog
imitahin,tagalog
sampong,cebuano
kawit,tagalog
hanbag,tagalog
istibidur,cebuano
knave,ilocano
iyakap,tagalog
kabilihan,cebuano
trigonometriya,tagalog
idibul,cebuano
kumbulsiyun,cebuano
dahut,cebuano
lantsa-de-deskarge,tagalog
sapíyo,hiligaynon
yangáp-yángap,hiligaynon
sápsap,hiligaynon
kahilita,cebuano
lapnit,tagalog
sarayohán,hiligaynon
thing,ilocano
pasis,cebuano
"úli, ulí",hiligaynon
ugaga,tagalog
estrabagansa,tagalog
trúkis,cebuano
cash,ilocano
obstetriks,tagalog
gitlahin,tagalog
ipagmarangya,tagalog
lapida,tagalog
Ilag!,tagalog
kamuot,cebuano
labing menos,cebuano
nationality,ilocano
tampì,cebuano
magtapatan,tagalog
Lundris,cebuano
impiksiyun,cebuano
dili kapugngan,cebuano
linihokan,cebuano
matingob,cebuano
langisan,tagalog
bigáon,hiligaynon
susun-susong deposito,tagalog
tense,ilocano
pasumbingay,cebuano
kasta,cebuano
sista,cebuano
apinidad,tagalog
makaistorbo,tagalog
spotlight,tagalog
kanais-nais,tagalog
petrograpiya,tagalog
bululos,tagalog
pag-ulang,cebuano
magmabikas,tagalog
tugtugin,tagalog
buláwan,hiligaynon
sumikdu-sikdo,tagalog
makipaglibing,tagalog
bukung-bukong,tagalog
pupot,tagalog
úling,hiligaynon
umasim,tagalog
pagwariin,tagalog
humila,tagalog
mahimat,tagalog
istádiyum,cebuano
alkúba,cebuano
sapian,cebuano
bungkal,cebuano
may magandang-kalooban,tagalog
pagsuntok,cebuano
tutop,tagalog
iba-iba,tagalog
ulás,hiligaynon
sakbut,cebuano
kumidur,cebuano
tigpangulo sa tigum,cebuano
kalumniyahin,tagalog
dignitaryo,tagalog
damp,ilocano
mahambal,tagalog
sweaty,ilocano
daplus,cebuano
wala'y katapusan,cebuano
yielding,ilocano
buhian,cebuano
ang tinuboan,cebuano
transparent,tagalog
kahanggahan,tagalog
ípis,cebuano
lubog,tagalog
tinubuang-bayan,tagalog
habasan,cebuano
mamimithay,tagalog
sugo,cebuano
dayag,tagalog
kutkut,cebuano
pumbrera,tagalog
padrunan,tagalog
